Gender,Age,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Female,35,Yes,2,Not Graduate,No,4598,4976,55904,360,1,Semiurban,1
Male,41,Yes,0,Graduate,No,2045,2478,92887,180,1,Urban,1
Female,31,No,0,Graduate,No,4937,1491,73362,360,0,Urban,0
Female,51,Yes,3+,Graduate,No,4014,2817,179692,360,1,Rural,1
Female,29,No,0,Graduate,No,4678,1495,89885,360,1,Rural,1
Female,39,Yes,1,Not Graduate,Yes,2486,364,70627,360,1,Urban,1
Male,23,No,0,Graduate,Yes,7009,4066,63884,360,1,Urban,1
Female,53,Yes,1,Graduate,No,2600,4503,63027,360,0,Semiurban,0
Female,62,No,0,Graduate,Yes,3537,1389,140232,180,1,Rural,1
Male,53,Yes,0,Graduate,Yes,2684,1748,145222,360,1,Semiurban,1
Female,39,Yes,1,Graduate,Yes,2001,1107,44408,360,1,Semiurban,1
Male,31,No,0,Graduate,Yes,5593,7908,234499,360,1,Rural,1
Female,33,Yes,1,Not Graduate,No,2695,4737,101801,360,1,Rural,1
Male,53,No,0,Graduate,No,3975,944,148581,360,1,Semiurban,1
Male,42,Yes,1,Graduate,No,1581,2933,71612,240,1,Semiurban,1
Male,49,No,3+,Graduate,No,1223,896,66589,360,1,Urban,1
Male,50,No,0,Graduate,Yes,10283,943,89380,360,1,Rural,1
Female,62,No,0,Graduate,No,9432,1268,114700,360,0,Urban,1
Male,53,No,2,Graduate,Yes,2533,1111,107751,360,0,Semiurban,0
Female,37,No,1,Not Graduate,No,4785,519,157591,360,1,Semiurban,1
Male,35,No,0,Graduate,Yes,2786,5224,48661,360,0,Urban,1
Male,55,Yes,0,Graduate,No,5434,2140,141893,360,1,Urban,1
Male,20,Yes,0,Graduate,Yes,1902,6267,121244,360,1,Semiurban,1
Female,40,No,0,Graduate,No,1796,1582,111843,180,1,Rural,1
Male,49,No,3+,Graduate,No,3688,558,57593,360,1,Rural,1
Female,62,No,2,Graduate,Yes,4579,4106,71726,360,0,Semiurban,1
Female,33,No,1,Graduate,No,2394,2228,127408,180,1,Urban,1
Female,22,No,0,Graduate,No,1664,1462,36958,360,1,Rural,1
Female,21,Yes,0,Graduate,No,7746,4740,46229,360,1,Semiurban,1
Female,38,Yes,2,Graduate,No,2755,617,118635,360,1,Urban,1
Female,57,Yes,0,Graduate,No,2772,3963,123615,180,1,Urban,1
Female,68,Yes,0,Graduate,No,7627,3211,73272,360,1,Rural,1
Female,31,Yes,0,Graduate,Yes,13973,2175,73188,360,1,Rural,1
Female,56,No,1,Graduate,No,4431,554,144431,360,1,Urban,1
Male,48,No,0,Graduate,No,6171,3829,140749,360,0,Urban,1
Male,31,Yes,0,Graduate,No,1839,3279,86172,240,1,Rural,1
Male,23,Yes,2,Graduate,No,5644,2236,60397,180,1,Urban,1
Male,29,Yes,1,Not Graduate,No,6079,1730,178089,360,1,Semiurban,1
Male,33,Yes,0,Not Graduate,No,2049,732,58995,360,1,Semiurban,1
Female,34,Yes,1,Graduate,No,2641,738,129363,240,1,Urban,1
Female,62,Yes,0,Graduate,No,7584,972,159554,360,1,Urban,1
Female,40,Yes,0,Graduate,No,3084,512,98450,180,1,Rural,1
Female,31,Yes,1,Graduate,No,8556,526,78004,360,1,Semiurban,1
Female,24,No,0,Graduate,No,3683,1267,51757,360,0,Urban,1
Female,63,Yes,0,Not Graduate,No,3577,622,101209,360,0,Rural,1
Female,49,Yes,1,Graduate,No,6540,1501,54987,360,1,Rural,1
Male,32,Yes,3+,Not Graduate,Yes,12476,1905,111603,360,1,Urban,1
Male,61,Yes,1,Graduate,No,5409,567,43901,120,0,Semiurban,1
Male,34,No,0,Graduate,No,4043,3505,50477,360,0,Urban,1
Male,58,No,0,Not Graduate,Yes,7784,4059,104046,360,1,Semiurban,1
Female,64,Yes,0,Not Graduate,No,8114,314,138118,360,1,Semiurban,1
Female,61,No,0,Not Graduate,No,5017,5334,88103,360,0,Semiurban,1
Female,51,Yes,0,Not Graduate,Yes,4568,2828,150284,360,1,Semiurban,1
Male,22,No,1,Graduate,No,5545,1948,78874,60,1,Urban,1
Female,62,Yes,0,Graduate,No,1543,5825,235879,360,1,Urban,1
Female,44,Yes,0,Graduate,No,1942,1968,57969,180,1,Semiurban,1
Female,69,No,1,Graduate,No,4206,968,74222,360,1,Rural,1
Male,40,No,0,Not Graduate,Yes,2293,547,169483,360,1,Semiurban,1
Female,57,No,3+,Not Graduate,No,3721,1645,89024,360,1,Urban,1
Male,31,Yes,0,Not Graduate,No,4113,1641,144329,240,1,Urban,1
Male,32,Yes,2,Graduate,No,2019,462,58172,360,1,Urban,1
Male,60,No,2,Graduate,No,5207,1358,67440,240,1,Rural,1
Male,50,Yes,2,Not Graduate,No,1162,6175,125390,360,1,Rural,1
Female,48,Yes,0,Graduate,No,3001,2706,55543,120,0,Urban,1
Male,52,Yes,3+,Graduate,No,1451,615,60760,360,1,Urban,1
Male,34,Yes,0,Not Graduate,No,3000,2306,94419,360,0,Rural,0
Female,45,Yes,0,Graduate,Yes,6462,3170,167227,360,1,Rural,1
Female,36,Yes,0,Not Graduate,No,2332,4122,114333,360,0,Rural,0
Male,63,Yes,0,Graduate,Yes,1081,2885,90825,360,0,Urban,1
Female,40,No,0,Graduate,No,3163,4579,105433,360,0,Semiurban,0
Male,49,Yes,0,Graduate,No,2212,3309,49218,360,1,Urban,1
Male,57,Yes,0,Graduate,No,3644,1487,78281,360,1,Urban,1
Male,30,Yes,1,Graduate,No,3161,2355,117755,360,1,Urban,1
Male,37,No,0,Graduate,No,4045,1505,108536,240,0,Rural,1
Female,52,Yes,1,Not Graduate,No,7358,2496,126079,360,1,Urban,1
Male,22,No,3+,Not Graduate,No,2903,3255,130691,60,0,Semiurban,0
Female,26,Yes,0,Graduate,No,3834,1701,108077,240,1,Rural,1
Female,46,No,1,Graduate,No,2999,2305,36112,360,1,Urban,1
Female,23,Yes,3+,Graduate,No,6674,1228,112936,360,1,Rural,1
Female,42,Yes,0,Not Graduate,No,4000,1416,81254,360,1,Semiurban,1
Male,48,No,0,Graduate,No,4972,1710,84572,360,1,Urban,1
Female,39,No,2,Graduate,No,5744,1154,85065,360,1,Urban,1
Male,19,Yes,3+,Graduate,No,1133,5228,110936,180,1,Urban,1
Female,62,Yes,1,Graduate,No,5838,2913,54834,240,0,Urban,1
Female,22,Yes,0,Graduate,Yes,4574,3268,49693,60,1,Semiurban,1
Male,44,No,3+,Not Graduate,No,2429,2829,60160,360,1,Semiurban,1
Male,42,Yes,0,Not Graduate,No,7887,2071,142602,60,1,Urban,1
Male,25,Yes,0,Graduate,No,6582,682,82878,360,0,Semiurban,1
Female,18,Yes,0,Graduate,No,3248,4436,120836,240,1,Semiurban,1
Female,37,No,0,Graduate,No,1051,9556,119608,360,1,Semiurban,1
Male,61,No,2,Graduate,No,3517,3069,115694,360,1,Semiurban,1
Male,40,No,2,Graduate,No,1999,963,121866,360,1,Semiurban,1
Male,49,Yes,1,Graduate,No,975,2908,80104,360,1,Semiurban,1
Male,28,No,0,Not Graduate,No,5161,953,128994,360,0,Urban,0
Female,56,No,1,Graduate,No,9101,1234,115005,60,1,Semiurban,1
Male,64,No,1,Graduate,No,3441,260,52340,360,1,Rural,1
Male,41,Yes,0,Graduate,No,4253,5409,101089,360,1,Semiurban,1
Male,28,Yes,3+,Graduate,Yes,8149,2329,92992,360,0,Semiurban,0
Male,46,No,2,Graduate,No,4050,2859,118794,360,1,Semiurban,1
Female,43,Yes,1,Graduate,Yes,2526,3400,99735,360,1,Urban,1
Male,33,Yes,0,Graduate,Yes,955,2649,89691,60,1,Semiurban,1
Female,52,No,1,Not Graduate,No,5937,3950,183971,360,1,Rural,1
Male,37,No,3+,Graduate,No,4678,5390,125883,180,1,Semiurban,1
Male,63,No,0,Graduate,No,6351,1757,100333,360,0,Urban,1
Female,20,No,2,Graduate,No,838,478,63106,180,1,Semiurban,1
Male,18,Yes,0,Graduate,Yes,12657,920,103595,360,1,Urban,1
Female,64,Yes,1,Graduate,No,2265,2966,70171,180,0,Urban,1
Female,18,Yes,1,Not Graduate,No,7013,794,50962,360,1,Urban,1
Male,34,Yes,1,Graduate,No,1164,1719,83897,360,1,Urban,1
Female,19,Yes,2,Graduate,No,2287,13368,85999,360,1,Rural,1
Female,46,Yes,0,Graduate,No,2626,4170,149027,360,1,Rural,1
Female,37,Yes,0,Graduate,No,1972,361,145714,240,1,Semiurban,1
Female,23,No,1,Graduate,No,2222,11670,129014,360,0,Rural,1
Female,25,No,0,Not Graduate,No,9624,5397,95307,360,0,Rural,0
Female,46,No,0,Graduate,No,2969,3073,95832,360,1,Semiurban,1
Female,65,No,0,Not Graduate,No,13061,2013,123269,180,0,Rural,1
Female,68,No,0,Graduate,No,6859,599,127682,360,1,Urban,1
Male,50,No,1,Graduate,No,1093,1341,113843,360,1,Rural,1
Male,20,No,1,Graduate,No,2965,369,120985,360,1,Rural,1
Female,52,No,0,Graduate,No,2887,3870,96072,180,1,Urban,1
Male,22,No,0,Graduate,No,2063,2097,88179,360,1,Urban,1
Female,44,No,0,Not Graduate,No,7569,997,40613,360,1,Semiurban,1
Female,61,Yes,0,Graduate,Yes,6106,4056,86161,120,1,Urban,1
Male,29,Yes,0,Graduate,No,13283,2359,73935,360,1,Semiurban,1
Female,37,Yes,0,Not Graduate,Yes,2765,6710,102640,360,1,Semiurban,1
Female,62,Yes,1,Graduate,Yes,4736,1267,75316,180,0,Urban,1
Female,37,Yes,1,Not Graduate,No,2947,5510,104288,360,0,Urban,0
Female,26,Yes,0,Graduate,No,2867,2164,46824,360,1,Semiurban,1
Male,56,Yes,1,Graduate,No,5923,972,67136,360,1,Urban,1
Female,21,Yes,3+,Graduate,No,13639,2907,74157,360,1,Urban,1
Female,68,No,0,Graduate,No,6573,1919,64862,360,1,Rural,1
Female,36,Yes,0,Not Graduate,No,6164,2603,343576,360,1,Semiurban,1
Male,55,No,1,Not Graduate,No,3514,821,43839,360,1,Semiurban,1
Female,44,No,0,Graduate,No,6054,284,129334,360,0,Urban,1
Male,62,Yes,1,Graduate,No,7381,1217,147031,360,1,Semiurban,1
Male,60,No,2,Graduate,Yes,2174,2856,82735,180,0,Semiurban,0
Female,30,Yes,0,Graduate,No,3732,2789,112736,360,1,Semiurban,1
Female,30,Yes,1,Graduate,No,2997,1257,126018,360,1,Urban,1
Male,39,Yes,1,Graduate,Yes,2491,2180,104220,360,0,Rural,1
Female,45,Yes,0,Not Graduate,Yes,6567,1321,48716,360,1,Semiurban,1
Male,69,Yes,0,Graduate,No,3161,1624,116174,180,0,Urban,1
Male,64,Yes,2,Not Graduate,No,4839,4962,145576,360,1,Semiurban,1
Female,62,Yes,3+,Graduate,No,4863,622,225358,360,0,Urban,1
Female,39,Yes,2,Not Graduate,Yes,3097,8179,56873,360,1,Urban,1
Male,60,Yes,3+,Graduate,No,1520,2077,92141,240,1,Rural,1
Male,36,No,0,Graduate,No,2950,9090,97601,360,1,Rural,1
Male,25,Yes,0,Not Graduate,No,4998,8014,94859,360,1,Semiurban,1
Male,69,Yes,0,Not Graduate,No,4365,293,50544,240,1,Rural,1
Female,25,Yes,0,Not Graduate,No,1129,2094,153397,360,1,Rural,1
Female,59,Yes,2,Graduate,No,5924,824,147077,360,1,Rural,1
Female,43,Yes,3+,Not Graduate,No,2612,1622,114765,360,1,Rural,1
Female,65,No,2,Graduate,No,5133,2606,83267,240,1,Rural,1
Female,68,Yes,1,Graduate,No,5936,5800,90561,360,0,Rural,1
Male,43,No,0,Graduate,No,4827,759,88031,360,1,Semiurban,1
Female,40,No,0,Not Graduate,Yes,11263,13675,56594,180,1,Semiurban,1
Female,60,Yes,0,Graduate,No,6631,1135,130660,360,1,Urban,1
Female,30,Yes,1,Graduate,No,2773,617,99663,360,1,Rural,1
Female,45,No,0,Graduate,No,2948,4341,129921,120,1,Rural,1
Female,26,No,3+,Graduate,No,3480,2002,109483,360,1,Urban,1
Male,37,Yes,2,Graduate,No,2948,10604,66027,180,1,Urban,1
Male,36,No,0,Graduate,Yes,4544,822,68178,120,1,Urban,1
Male,65,No,0,Graduate,No,1843,2095,166956,180,1,Urban,1
Female,56,Yes,1,Graduate,No,8344,4994,123486,360,1,Semiurban,1
Male,68,No,0,Not Graduate,No,3732,919,84790,360,0,Semiurban,1
Male,29,Yes,2,Graduate,No,8200,5040,123519,360,1,Urban,1
Female,32,Yes,1,Graduate,Yes,1789,2485,69664,360,1,Urban,1
Female,48,No,0,Graduate,No,1793,808,152402,360,1,Urban,1
Female,31,No,0,Graduate,No,6957,4967,57353,360,1,Urban,1
Male,28,Yes,0,Graduate,No,2469,1545,106799,360,1,Semiurban,1
Male,43,Yes,2,Not Graduate,No,2001,4678,93468,360,1,Urban,1
Female,59,No,0,Graduate,No,7320,1030,99230,360,1,Semiurban,1
Female,44,No,2,Graduate,No,2236,565,128086,240,0,Urban,1
Male,28,No,1,Graduate,No,3600,1271,147328,180,1,Semiurban,1
Male,55,No,1,Not Graduate,No,2630,1639,83712,360,1,Rural,1
Female,51,No,0,Not Graduate,No,5736,2113,44508,360,1,Semiurban,1
Female,60,Yes,1,Graduate,No,4171,2771,49676,360,1,Urban,1
Male,36,Yes,1,Graduate,Yes,6290,8670,84726,360,1,Urban,1
Female,23,Yes,1,Graduate,No,1773,1664,100078,360,1,Rural,1
Male,63,No,2,Graduate,Yes,4207,7520,114705,360,1,Rural,1
Male,69,No,1,Graduate,No,3846,4104,106567,180,1,Urban,1
Male,55,Yes,2,Graduate,No,2323,1694,140956,360,0,Urban,1
Male,66,Yes,0,Graduate,No,1955,2310,202936,240,0,Urban,1
Female,59,Yes,2,Not Graduate,No,3455,2481,102589,360,0,Urban,1
Female,45,Yes,0,Graduate,No,3057,4107,114044,360,1,Semiurban,1
Male,18,Yes,2,Not Graduate,Yes,7390,4640,72686,360,1,Semiurban,1
Male,52,Yes,3+,Graduate,No,5975,589,100906,360,1,Rural,1
Male,57,Yes,0,Graduate,No,2412,3955,107231,360,1,Urban,1
Male,25,Yes,1,Graduate,No,3120,2505,104987,240,1,Rural,1
Male,69,Yes,1,Graduate,No,5055,2475,73110,360,0,Urban,1
Female,64,Yes,0,Graduate,No,5400,1625,105448,360,1,Semiurban,1
Female,24,No,0,Graduate,No,7429,3174,102405,360,1,Semiurban,1
Female,28,Yes,0,Graduate,Yes,3504,3680,112051,360,1,Rural,1
Female,56,No,2,Graduate,No,4005,1977,84101,180,1,Semiurban,1
Male,21,No,2,Not Graduate,No,1251,4094,99147,360,1,Urban,1
Male,42,Yes,1,Graduate,No,1870,1091,235825,360,0,Rural,1
Male,29,Yes,1,Graduate,No,6289,1825,100892,360,1,Rural,1
Male,43,No,1,Graduate,No,1891,2413,151507,360,1,Urban,1
Male,55,No,0,Not Graduate,No,1332,1411,174588,360,1,Rural,1
Female,63,No,0,Graduate,No,5774,1387,55214,240,1,Rural,1
Male,29,No,1,Graduate,No,2873,859,91149,360,0,Rural,0
Female,60,Yes,3+,Graduate,No,2259,2553,92818,60,1,Semiurban,1
Female,68,Yes,1,Graduate,No,1499,8569,220946,360,1,Semiurban,1
Female,54,Yes,1,Graduate,No,1505,2927,209650,360,1,Urban,1
Female,63,Yes,2,Graduate,No,2785,1580,55189,360,0,Urban,1
Male,41,Yes,0,Graduate,No,3345,5179,66018,360,1,Rural,1
Female,33,No,1,Graduate,No,7679,1759,161162,60,1,Rural,1
Female,30,Yes,0,Graduate,No,3361,3294,80100,360,0,Urban,1
Female,42,Yes,0,Graduate,No,3003,2830,127949,360,0,Semiurban,1
Male,69,No,1,Graduate,No,3060,547,90438,360,1,Urban,1
Male,21,No,1,Graduate,No,942,1959,64313,180,0,Urban,0
Male,28,Yes,0,Not Graduate,No,2713,10042,166339,360,1,Semiurban,0
Female,49,No,1,Graduate,Yes,5328,1171,73805,360,1,Urban,1
Female,66,No,1,Graduate,No,3836,6467,93726,360,1,Urban,1
Male,24,Yes,2,Graduate,No,5799,4064,62703,360,1,Rural,1
Female,63,Yes,2,Graduate,No,6968,1262,63306,360,1,Urban,1
Male,28,Yes,0,Graduate,No,1356,1967,101078,360,1,Semiurban,1
Male,45,Yes,3+,Not Graduate,No,2464,840,67468,360,1,Semiurban,1
Female,58,Yes,1,Graduate,No,6650,3867,180413,360,0,Semiurban,1
Female,40,No,2,Graduate,No,3877,848,130039,120,1,Semiurban,1
Female,62,No,1,Not Graduate,Yes,3328,2703,135590,120,1,Urban,1
Female,40,No,0,Graduate,No,6769,8456,87801,360,1,Rural,1
Male,67,No,0,Not Graduate,No,2264,1167,88776,360,1,Semiurban,1
Male,45,No,1,Graduate,No,2347,2582,117886,360,0,Semiurban,0
Male,60,Yes,1,Graduate,No,2256,592,33468,360,1,Semiurban,1
Male,64,Yes,1,Graduate,No,1639,2025,82279,360,1,Semiurban,1
Male,43,No,0,Graduate,No,3187,871,47658,360,1,Urban,1
Female,42,Yes,0,Not Graduate,No,4057,2382,108112,360,1,Semiurban,1
Male,46,Yes,0,Not Graduate,No,1946,1276,62152,360,0,Semiurban,0
Male,36,No,1,Graduate,Yes,3414,886,94054,360,1,Semiurban,1
Male,50,No,0,Not Graduate,No,2543,1754,69220,240,1,Urban,1
Female,53,Yes,1,Graduate,No,3477,234,174730,360,1,Urban,1
Female,31,No,0,Not Graduate,No,8661,842,243883,360,1,Rural,1
Female,31,Yes,2,Not Graduate,No,3833,13052,142451,360,1,Semiurban,1
Female,52,No,0,Graduate,No,3880,1629,145682,360,0,Semiurban,1
Male,47,Yes,0,Graduate,No,12366,1337,97047,180,0,Urban,1
Male,45,No,1,Not Graduate,No,2685,2638,76783,360,1,Semiurban,1
Female,34,Yes,1,Graduate,No,5258,4570,45666,360,1,Urban,1
Female,20,No,0,Not Graduate,No,2647,7332,106166,180,1,Semiurban,1
Male,33,Yes,3+,Graduate,No,5833,1883,87514,180,0,Urban,1
Male,63,Yes,0,Graduate,No,2115,1682,107984,360,0,Urban,1
Female,47,Yes,0,Graduate,No,2978,2701,74285,360,1,Urban,1
Female,69,Yes,0,Graduate,No,2600,2082,54362,360,1,Semiurban,1
Female,46,Yes,0,Graduate,No,1946,1738,62097,360,0,Urban,1
Female,62,Yes,0,Graduate,No,1016,3217,182164,360,1,Urban,1
Male,32,No,0,Graduate,No,4649,3178,214086,360,1,Semiurban,1
Male,63,No,2,Not Graduate,No,2484,2083,52645,360,1,Urban,1
Male,42,Yes,0,Graduate,Yes,3093,13679,75496,360,1,Rural,1
Female,68,No,1,Not Graduate,No,3368,9130,49091,360,1,Rural,1
Female,55,Yes,0,Graduate,No,1510,3098,101164,180,1,Rural,1
Male,59,Yes,0,Graduate,No,2876,5018,102219,360,1,Rural,1
Male,64,Yes,0,Not Graduate,No,1246,1158,94246,360,1,Rural,1
Male,69,Yes,2,Graduate,Yes,2763,2034,80701,360,0,Rural,1
Male,55,Yes,1,Not Graduate,No,8945,3564,108887,60,1,Urban,1
Female,40,No,2,Graduate,No,2636,6064,128090,360,1,Urban,1
Male,42,Yes,0,Graduate,No,1828,868,130290,360,1,Rural,1
Male,59,Yes,2,Not Graduate,Yes,2713,1174,160813,60,1,Semiurban,1
Male,24,Yes,1,Graduate,No,9330,2116,85850,360,0,Rural,1
Male,39,No,0,Graduate,No,2780,6732,78110,240,0,Rural,1
Male,34,No,0,Graduate,No,1436,2113,144512,360,1,Rural,1
Male,35,No,0,Not Graduate,No,1217,4996,78839,360,1,Urban,1
Male,66,No,1,Not Graduate,No,2855,1749,90632,360,1,Urban,1
Female,58,No,0,Graduate,No,5930,3564,79296,120,0,Semiurban,1
Female,27,No,1,Not Graduate,No,4743,831,194703,360,1,Semiurban,1
Female,27,Yes,1,Not Graduate,No,7035,1087,124735,360,1,Rural,1
Female,24,No,1,Not Graduate,No,5306,1625,62704,60,1,Rural,1
Male,65,Yes,0,Graduate,No,3665,762,98662,360,0,Rural,1
Female,67,No,1,Graduate,Yes,746,727,116087,360,1,Semiurban,1
Female,55,No,0,Not Graduate,No,8357,1383,62994,360,1,Semiurban,1
Male,44,No,0,Graduate,No,1519,591,113745,360,1,Rural,1
Male,69,Yes,1,Not Graduate,Yes,14564,1716,92933,240,1,Semiurban,1
Female,50,No,0,Graduate,No,2298,2364,60471,180,1,Rural,1
Female,18,No,0,Graduate,Yes,2356,962,57597,360,1,Urban,1
Male,61,Yes,0,Not Graduate,No,2644,1416,170678,360,0,Urban,1
Female,51,Yes,0,Not Graduate,No,3671,1385,70578,240,1,Rural,1
Male,21,No,0,Graduate,Yes,1599,6444,147739,360,1,Urban,1
Male,34,No,0,Graduate,Yes,2141,2055,128369,360,1,Urban,1
Male,21,Yes,1,Not Graduate,No,6378,11000,76929,360,0,Urban,1
Male,60,Yes,0,Not Graduate,No,8140,1299,120521,240,1,Urban,1
Female,43,Yes,3+,Graduate,No,1875,1297,112563,360,1,Urban,1
Male,21,Yes,0,Graduate,No,4447,4537,141869,240,1,Semiurban,1
Male,18,No,0,Not Graduate,No,2659,240,105864,360,1,Semiurban,0
Female,24,No,1,Graduate,No,4920,3375,86442,360,1,Semiurban,1
Male,47,No,0,Not Graduate,No,2125,1678,167625,360,1,Semiurban,1
Female,67,Yes,2,Graduate,No,5645,1979,132242,360,1,Semiurban,1
Female,26,No,1,Graduate,No,3361,1382,76319,180,1,Semiurban,1
Female,52,Yes,0,Graduate,No,2709,2898,91989,360,1,Semiurban,1
Male,25,Yes,2,Graduate,No,3560,412,166023,360,1,Semiurban,1
Female,41,Yes,0,Not Graduate,No,8661,997,179777,360,0,Rural,1
Female,36,Yes,3+,Not Graduate,No,3440,8668,91923,120,1,Rural,1
Male,53,Yes,2,Graduate,No,4319,1903,119972,240,1,Semiurban,1
Female,67,Yes,1,Not Graduate,No,3842,702,114045,360,1,Semiurban,1
Female,69,Yes,0,Graduate,No,3852,1899,63568,360,1,Urban,1
Female,60,Yes,0,Not Graduate,No,7561,3287,121044,360,1,Urban,1
Female,44,No,0,Graduate,No,5999,1953,41734,180,0,Rural,1
Female,49,Yes,0,Graduate,No,1609,1652,142043,360,0,Semiurban,1
Male,31,No,0,Graduate,No,5060,1127,121580,360,1,Semiurban,1
Female,35,Yes,3+,Graduate,No,9578,656,29427,360,1,Urban,1
Female,45,No,0,Not Graduate,No,3166,404,67108,360,1,Rural,1
Male,46,No,1,Graduate,Yes,6080,929,48799,360,1,Urban,1
Male,33,No,1,Graduate,No,692,5170,65504,360,1,Rural,1
Male,52,No,2,Graduate,Yes,2039,1287,104139,360,1,Urban,1
Female,64,Yes,0,Graduate,No,15320,1587,198175,360,1,Urban,1
Male,48,Yes,0,Graduate,No,5755,534,121389,360,1,Semiurban,1
Female,21,Yes,2,Graduate,No,4150,1817,84800,360,1,Semiurban,1
Female,54,Yes,2,Graduate,No,10986,1309,131528,360,1,Semiurban,1
Male,34,Yes,3+,Not Graduate,No,1869,1384,126496,360,1,Urban,1
Male,56,No,1,Graduate,Yes,7797,1123,176073,360,0,Urban,1
Female,65,Yes,0,Graduate,No,2176,1136,138002,360,1,Semiurban,1
Male,63,No,1,Not Graduate,No,3853,1488,98936,360,1,Semiurban,1
Female,43,No,0,Not Graduate,No,1373,1763,54041,180,1,Urban,1
Male,65,No,1,Not Graduate,No,2892,296,169373,360,0,Urban,0
Male,56,No,1,Graduate,No,8056,471,93934,360,1,Rural,1
Male,58,No,1,Graduate,No,2680,1185,69185,360,1,Rural,1
Female,21,Yes,3+,Not Graduate,No,4894,3781,44635,360,0,Rural,0
Male,47,Yes,1,Graduate,No,2718,582,62329,360,0,Urban,1
Female,47,No,0,Graduate,No,4714,2876,115953,240,0,Rural,1
Female,39,No,0,Graduate,Yes,5692,6804,84476,360,1,Rural,1
Female,28,No,2,Graduate,No,2423,1460,146782,360,1,Semiurban,1
Female,19,Yes,0,Not Graduate,No,2166,1262,188681,360,1,Urban,1
Male,61,No,0,Graduate,No,2860,2779,42026,360,0,Semiurban,0
Female,29,Yes,0,Not Graduate,No,2823,1972,65701,120,1,Semiurban,1
Female,47,Yes,1,Graduate,No,1080,1098,104346,240,1,Semiurban,1
Male,53,Yes,0,Not Graduate,No,4451,2248,178460,180,1,Urban,1
Female,35,Yes,3+,Graduate,No,4577,1044,70606,360,1,Semiurban,1
Male,43,Yes,3+,Graduate,No,1238,5436,108032,360,1,Semiurban,1
Female,24,Yes,3+,Graduate,No,6023,1522,63822,360,1,Semiurban,1
Male,18,Yes,0,Not Graduate,No,2864,2537,95449,60,1,Semiurban,1
Female,43,Yes,3+,Not Graduate,No,4433,6848,104313,360,1,Semiurban,1
Male,40,No,3+,Graduate,No,3137,1564,86682,120,1,Urban,1
Female,43,No,3+,Graduate,No,4427,991,190059,180,0,Urban,1
Female,62,Yes,1,Not Graduate,No,3906,1143,158911,360,1,Semiurban,1
Male,23,Yes,1,Not Graduate,No,6165,1803,86884,360,1,Semiurban,1
Male,23,No,0,Graduate,No,3645,1612,88938,180,1,Semiurban,1
Male,61,Yes,2,Not Graduate,No,5723,1567,135788,240,1,Urban,1
Male,25,Yes,0,Graduate,No,8560,2391,100613,360,1,Semiurban,1
Female,41,No,0,Graduate,No,3466,1993,99216,360,1,Urban,1
Female,39,No,3+,Graduate,No,3108,1249,74996,360,1,Rural,1
Male,36,Yes,0,Not Graduate,No,5102,1823,125432,360,1,Semiurban,1
Female,54,Yes,0,Graduate,No,1057,1041,76426,180,1,Semiurban,1
Male,35,Yes,3+,Graduate,No,2154,1227,76416,60,1,Urban,1
Male,48,Yes,3+,Not Graduate,Yes,2110,279,110819,360,0,Semiurban,0
Female,54,Yes,0,Graduate,No,5071,928,104422,180,1,Urban,1
Female,47,Yes,2,Not Graduate,No,3984,3472,100059,360,1,Semiurban,1
Female,59,Yes,0,Not Graduate,No,7792,2990,47766,360,0,Semiurban,0
Female,50,No,0,Not Graduate,No,7516,3244,108576,360,0,Semiurban,1
Female,27,No,0,Graduate,No,1122,2541,44226,240,1,Rural,1
Female,54,No,0,Graduate,No,1323,1226,148586,360,1,Urban,1
Female,29,No,0,Not Graduate,No,3726,657,79108,360,0,Urban,0
Male,47,Yes,0,Graduate,No,1439,1402,105196,60,1,Urban,1
Male,44,No,3+,Graduate,No,1115,151,78246,120,0,Rural,0
Male,56,Yes,1,Not Graduate,No,2338,4508,111648,360,1,Urban,1
Male,26,Yes,2,Graduate,No,1042,2130,60960,360,1,Rural,1
Male,38,No,1,Not Graduate,No,1965,3581,206986,120,1,Rural,1
Female,29,No,0,Graduate,No,5579,1198,75006,180,0,Rural,0
Male,46,No,3+,Graduate,No,2720,500,140143,120,0,Rural,1
Male,50,Yes,2,Graduate,No,8943,2095,63204,360,1,Urban,1
Male,60,No,0,Graduate,Yes,2589,2075,84368,360,1,Semiurban,1
Male,32,No,0,Graduate,No,5073,1619,73130,360,1,Urban,1
Male,19,Yes,1,Not Graduate,No,2650,2271,77739,360,0,Semiurban,0
Male,69,Yes,1,Graduate,Yes,3198,1233,116919,120,1,Semiurban,1
Male,56,Yes,2,Graduate,No,2877,2120,119010,360,1,Urban,1
Female,61,No,0,Not Graduate,No,5083,2630,116197,360,0,Rural,1
Female,35,Yes,0,Graduate,No,5623,6908,69639,360,1,Semiurban,1
Male,20,Yes,1,Graduate,No,12542,3336,103969,360,1,Semiurban,1
Female,24,Yes,1,Not Graduate,No,3673,670,70363,360,1,Semiurban,1
Female,60,Yes,0,Graduate,No,5057,1323,177466,360,1,Semiurban,1
Female,35,No,0,Not Graduate,Yes,1966,911,68172,360,1,Urban,1
Female,61,Yes,1,Not Graduate,No,5500,5414,81731,360,1,Urban,1
Male,55,No,1,Not Graduate,No,3696,1221,101035,180,1,Rural,1
